"PF50CU1","","1","1","0","10/26/2022",,"",""
"","","","1","0","",,"",""
"PMSC1HHFRSWLU3","","1","1","0","10/28/2022",,"",""
"","","","1","0","",,"",""
"PPK1SSTU1","","1","0","0","10/4/2022",,"",""
"","","","0","0","",,"",""
"PRLS840TBU1","","1","1","0","8/26/2022",,"",""
"","","","1","0","",,"",""
"PRLS840TBU2","","1","1","0","10/19/2022",,"",""
"","","","1","0","",,"",""
"ProMagPlusU1","","1","1","0","10/26/2022",,"",""
"","","","1","0","",,"",""
"Push2IntU2","","1","1","0","11/3/2022",,"",""
"","","","1","0","",,"",""
"QX1832USBU1","","1","1","0","10/18/2022",,"",""
"","","","1","0","",,"",""
"RAS-1465U1","","1","0","1","11/7/2022",,"",""
"","","","0","1","",,"",""
"RebelFSU1","","1","1","0","10/31/2022",,"",""
"","","","0","0","",,"",""
"RP-NX6000-PSUPU2","","1","0","1","11/10/2022",,"",""
"","","","0","1","",,"",""
"RP-S32-MainPCBU1","","1","0","0","10/26/2022",,"",""
"","","","0","0","",,"",""
"RS525WFC-BMU1","57955","1","0","1","10/28/2022",,"Shipped","9/18/2018"
"","","","0","1","",,"",""
"S1ProU1","","1",,,"10/26/2022",,"",""
"S3CSU1","","1","1","0","11/7/2022",,"",""
"","","","1","0","",,"",""
"SE61U1","","1","1","0","11/2/2022",,"",""
"","","","1","0","",,"",""
"SigDECr19U1","","1","1","0","11/4/2022",,"",""
"","","","1","0","",,"",""
"Solo6U1","","1","1","0","10/19/2022",,"",""
"","","","1","0","",,"",""
"SOSETFSNU1","","1","1","0","10/5/2022",,"",""
"","","","1","0","",,"",""
"SOSETFSNU3","","1","1","0","11/8/2022",,"",""
"","","","1","0","",,"",""
"SP218v2U1","","1","0","1","10/28/2022",,"",""
"","","","0","1","",,"",""
"sp-compU3","","1","0","0","10/27/2022",,"",""
"","","","0","0","",,"",""
"SR305ECUBU1","","1","1","0","10/14/2022","","",""
"","","","1","0","","10/14/2022","",""
"","","",,,"","","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","","",""
"","","",,,"","","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","","",""
"","","",,,"","10/14/2022","",""
"","","",,,"","","",""
"","","",,,"","10/14/2022","",""
"StrBsCaseU1","","1","1","0","11/1/2022",,"",""
"","","","1","0","",,"",""
"SummitU1","","1","1","0","11/4/2022",,"",""
"","","","1","0","",,"",""
"SurfSOU1","","1","1","0","10/18/2022","","",""
"","","","1","0","","10/19/2022","",""
"","","",,,"","10/19/2022","",""
"","","",,,"","10/19/2022","",""
"","","",,,"","10/19/2022","",""
"SYN-2U1","","1",,,"11/1/2022",,"",""
"TeleBltILBKU2","","1","1","0","11/1/2022",,"",""
"","","","1","0","",,"",""
"TeleBltILBKU3","","1","1","0","11/1/2022",,"",""
"","","","1","0","",,"",""
"TeleBltILBKU4","","1","1","0","11/1/2022",,"",""
"","","","1","0","",,"",""
"TeleBltILBKU5","","1","0","1","11/8/2022",,"",""
"","","","0","1","",,"",""
"Thump12ABagU1","","1","0","1","11/10/2022",,"",""
"","","","0","1","",,"",""
"Thump15AU5","","1","0","1","11/4/2022",,"",""
"","","","0","1","",,"",""
"ToneHammer500U1","","1","1","0","11/2/2022",,"",""
"","","","1","0","",,"",""
"TrinMBKU1","","1","1","0","11/9/2022",,"",""
"","","","1","0","",,"",""
"TriParMixU1","","1","0","1","11/11/2022",,"",""
"","","","0","1","",,"",""
"TS310U2","","1","1","0","10/28/2022",,"",""
"","","","1","0","",,"",""
"Tune760BtNcBluU2","","1","0","1","11/10/2022",,"",""
"","","","0","1","",,"",""
"Vesuvio2U1","","1","1","0","11/8/2022",,"",""
"","","","1","0","",,"",""
"VHXU1","","1","1","0","10/31/2022",,"",""
"","","","1","0","",,"",""
